PID,HP_X,HP_Y,HP_Z,HR_X,HR_Y,HR_Z,HR_W,LP_X,LP_Y,LP_Z,LR_X,LR_Y,LR_Z,LR_W,RP_X,RP_Y,RP_Z,RR_X,RR_Y,RR_Z,RR_W
1,2.032328,3.485853,-2.416729,-0.03033057,-0.1353213,-0.03764682,0.9896216,2.049958,0.4352192,-2.416912,-0.9857139,0.0477327,-0.1591384,-0.02765433,2.049958,0.4352192,-2.416912,-0.02765433,-0.1591384,-0.0477327,0.9857139
1,1.946763,3.45594,-2.425856,0.01307186,-0.1821262,-0.00577899,0.9831713,2.026764,0.4166684,-2.417523,-0.988587,0.03210341,-0.1441873,-0.02958461,2.026764,0.4166684,-2.417523,-0.02958461,-0.1441873,-0.03210341,0.988587
1,1.798034,3.424334,-2.423359,0.04186424,-0.2117336,0.02161571,0.9761911,1.940116,0.3860716,-2.42423,-0.9834747,0.002790353,-0.1807586,0.009803379,1.940116,0.3860716,-2.42423,0.009803379,-0.1807586,-0.002790353,0.9834747
1,1.577398,3.386362,-2.412182,0.04648968,-0.2194162,0.03116473,0.9740247,1.739129,0.3477101,-2.420496,-0.9752267,-0.02098791,-0.2162196,0.0417315,1.739129,0.3477101,-2.420496,0.0417315,-0.2162196,0.02098791,0.9752267
1,1.288089,3.337257,-2.397815,0.05134664,-0.2149943,0.05972639,0.973434,1.594974,0.3219112,-2.413113,-0.9738932,-0.0322185,-0.2201042,0.04525738,1.594974,0.3219112,-2.413113,0.04525738,-0.2201042,0.0322185,0.9738931
1,0.9791557,3.344814,-2.36875,0.08658262,-0.2026078,0.08836324,0.9714141,1.224751,0.2728985,-2.391938,-0.9730347,-0.06548616,-0.2127123,0.0605692,1.224751,0.2728985,-2.391938,0.0605692,-0.2127123,0.06548616,0.9730347
1,0.7501169,3.381011,-2.313717,0.1133305,-0.170466,0.09485073,0.9742181,0.9421973,0.2831666,-2.36221,-0.9726421,-0.08461186,-0.195226,0.09324689,1.522249,2.564963,-1.849739,0.04683448,0.3433486,-0.3499938,0.8703003
1,0.5895596,3.384932,-2.231216,0.1364655,-0.1314458,0.090298,0.9777246,0.7313318,0.3147887,-2.306008,-0.9742377,-0.09506547,-0.1661912,0.1191809,1.395722,2.165174,-1.762831,0.1281286,0.5040898,-0.0627497,0.8517858
1,0.4727749,3.355834,-2.108016,0.1540636,-0.1003305,0.09004455,0.9788208,0.5803996,0.317103,-2.22129,-0.9779262,-0.09056819,-0.1295085,0.1366945,1.37141,2.010834,-1.756496,0.09621714,0.5508977,0.06798728,0.8262153
1,0.3816936,3.322939,-1.944636,0.1679455,-0.08464045,0.0709082,0.979593,0.4698735,0.2895778,-2.101866,-0.9785813,-0.0895599,-0.1023479,0.1545401,1.314258,2.031861,-1.746607,0.1737112,0.6252923,0.1388332,0.748037
1,0.2876719,3.323703,-1.74689,0.1455895,-0.07146832,0.05309559,0.9853308,0.3798686,0.2586875,-1.946136,-0.9796529,-0.07102557,-0.08717813,0.1662392,1.257959,2.01073,-1.673759,0.2246657,0.6850084,0.2096863,0.6605456
1,0.1967509,3.370854,-1.533559,0.1019928,-0.02372123,0.03701725,0.9938132,0.2900292,0.2590225,-1.758726,-0.9850443,-0.05463579,-0.06885225,0.1481959,1.129656,2.041258,-1.545238,0.3137185,0.7090576,0.1814346,0.6048964
1,0.1324781,3.399992,-1.352452,0.09482539,0.01675421,0.04927011,0.9941328,0.2050805,0.2990868,-1.557283,-0.9924634,-0.04370415,-0.02943561,0.1106341,0.9969537,2.036953,-1.322456,0.3230909,0.7010044,0.1295818,0.6224257
1,0.07895616,3.417608,-1.18147,0.0674839,0.05040831,0.05156497,0.995111,0.1227325,0.3365734,-1.324107,-0.9944393,-0.0492483,0.0221286,0.09041841,0.8637249,2.141625,-1.130264,0.316886,0.6901351,0.09066825,0.644264
1,0.01802286,3.420699,-1.029702,0.05148815,0.06926663,0.05078729,0.9949732,0.07141035,0.3516749,-1.164535,-0.9949121,-0.05079572,0.05429635,0.06798344,0.8047037,2.162079,-0.9651925,0.280021,0.6986675,0.03836795,0.6572518
1,-0.04077517,3.444236,-0.8882587,0.02990581,0.0885427,0.05087838,0.9943225,0.01117349,0.3549114,-1.019921,-0.9949482,-0.04937869,0.07119879,0.0507017,0.7919496,2.107173,-0.8689475,0.264832,0.7062827,0.0037006,0.6565174
1,-0.07314543,3.471615,-0.738923,-0.01750645,0.1329982,0.04859547,0.9897694,-0.0454497,0.3793466,-0.8805962,-0.9943078,-0.04952658,0.09128255,0.02380493,0.7533211,2.079956,-0.7714527,0.2547322,0.7166917,-0.007825074,0.6491559
1,-0.07847642,3.480705,-0.5755073,-0.04983356,0.1596682,0.04513981,0.9848783,-0.07541358,0.4045925,-0.738492,-0.9900467,-0.05104619,0.1303649,-0.01438272,0.6775448,2.159736,-0.6657814,0.2453005,0.7270178,-0.01951794,0.6410085
1,-0.05388426,3.461305,-0.3791579,-0.09280492,0.1738933,0.03803289,0.9796438,-0.08079489,0.4137031,-0.5809537,-0.9848933,-0.0448469,0.1593216,-0.05089934,0.7300705,2.106758,-0.5377722,0.2428629,0.7280674,-0.05212405,0.6389199
1,0.01454059,3.418656,-0.1442638,-0.09473172,0.1717891,0.02676553,0.9802031,-0.04054904,0.384974,-0.3258219,-0.9804252,-0.03432309,0.1713184,-0.09076542,0.7885032,2.029412,-0.357213,0.243777,0.7414328,-0.05424136,0.6228227
1,0.1025318,3.412316,0.1345651,-0.0729482,0.1806989,0.02521873,0.9805052,0.0311023,0.3416932,-0.09057431,-0.9796802,-0.02200695,0.1773742,-0.09099934,0.8244075,1.978465,-0.134566,0.2447306,0.743161,-0.04958727,0.6207736
1,0.1617939,3.417413,0.3876678,-0.03897708,0.1522086,0.01643328,0.9874429,0.08644654,0.3396214,0.08473991,-0.9803728,-0.02329344,0.1799924,-0.07700268,0.874642,1.96722,0.1302483,0.1929609,0.7540238,-0.06603336,0.6243827
1,0.1970863,3.412165,0.609072,-0.000509935,0.1206941,0.004704142,0.9926785,0.1658068,0.3515376,0.4132109,-0.9888136,-0.01250258,0.1450273,-0.03253305,0.8613184,1.918977,0.4717806,0.1602363,0.7457404,-0.1220402,0.6350605
1,0.2168524,3.372692,0.8064035,0.026867,0.1261645,0.01362188,0.9915519,0.1981595,0.3416092,0.6223,-0.9915807,-0.008016333,0.1292364,-0.001194579,0.8713045,1.75874,0.791573,0.1528657,0.7431307,-0.1474745,0.6345393
1,0.2217653,3.310493,0.9728292,0.07163486,0.09625265,0.006982046,0.9927513,0.2158587,0.3032205,0.8111932,-0.9923317,-0.01340607,0.1196401,0.02800579,0.8332305,1.593128,1.037031,0.1551008,0.7690365,-0.1354468,0.6051287
1,0.2461372,3.285805,1.078118,0.07478245,0.1757096,0.0161397,0.9814649,0.2226341,0.2475608,0.9688794,-0.9922584,-0.007310732,0.1045074,0.06669465,0.7665619,1.397762,1.231475,0.1705303,0.7875898,-0.1301217,0.5776592
1,0.2543958,3.271931,1.137015,0.08677153,0.2121076,0.02005303,0.9731798,0.2420269,0.2206865,1.070795,-0.9824962,-0.01846752,0.1687602,0.07668272,0.737177,1.387916,1.185449,0.1754799,0.8248457,-0.08477416,0.5307069
1,0.2550539,3.255182,1.176576,0.0969677,0.2143895,0.01424622,0.9718186,0.2535375,0.2056952,1.129919,-0.974794,-0.01945617,0.2048357,0.08625823,0.7437752,1.293017,1.163216,0.1490371,0.7865179,-0.07318944,0.5948284
1,0.232257,3.239687,1.213259,0.11338,0.1948368,0.003563772,0.974254,0.2519147,0.1868431,1.183437,-0.9719265,-0.01318135,0.2130001,0.09907675,0.7337123,1.302404,1.155904,0.09720176,0.7959277,-0.0750787,0.592802
1,0.1721794,3.213548,1.253469,0.1495849,0.1057324,-0.01868957,0.9829017,0.2243972,0.1715276,1.218307,-0.9766812,-0.000281894,0.1781125,0.1198744,0.7229021,1.292651,1.168739,0.0506199,0.8093363,-0.106749,0.5753408
1,0.1235926,3.183909,1.288324,0.1833507,0.07788592,-0.01591603,0.9798281,0.166266,0.1478279,1.256835,-0.9828268,0.01684242,0.1015419,0.1531572,0.6829185,1.42657,1.223789,0.07062862,0.7772619,-0.06538662,0.6217719
1,0.08666246,3.149759,1.320199,0.200258,0.07554661,-0.01218037,0.9767503,0.1214102,0.114516,1.289174,-0.9795165,0.01585604,0.08144667,0.1834735,0.4622163,1.426022,1.366877,0.1084017,0.6895608,-0.08686492,0.710781
1,0.07500377,3.129931,1.337155,0.2137335,0.1551555,0.0107816,0.9644317,0.08750447,0.08301079,1.319371,-0.9753783,0.008927212,0.08809245,0.2019833,0.1912729,1.434775,1.534402,0.1832084,0.5310302,-0.1162727,0.8190985
1,0.05184675,3.119829,1.354234,0.2083744,0.1698401,0.0175925,0.9630291,0.0745424,0.06525564,1.336222,-0.9662458,-0.01051955,0.1471081,0.2112289,0.06071921,1.333456,1.605056,0.1487592,0.5554851,-0.08086792,0.8141053
1,0.0399191,3.106569,1.371936,0.2097464,0.1612564,0.01029372,0.9643116,0.05525137,0.05344194,1.352825,-0.9638174,-0.01523237,0.1649593,0.2088361,0.07469336,1.340334,1.588405,0.09292571,0.5752215,-0.09629622,0.8069772
1,0.03087146,3.09797,1.38467,0.2089563,0.1651797,0.01031796,0.9638187,0.03978088,0.04063392,1.369197,-0.9642798,-0.0120125,0.1617425,0.2094265,0.0733066,1.323793,1.59675,0.09296928,0.5966935,-0.106508,0.7899175
1,0.02358048,3.091639,1.395564,0.2066301,0.1656,0.004502528,0.9642927,0.02916687,0.02973276,1.38584,-0.9640483,-0.007933766,0.1651717,0.2080057,0.0675586,1.316034,1.627198,0.08708674,0.574494,-0.114299,0.8057967
1,0.01811987,3.089815,1.396406,0.2005343,0.1704898,-0.001170842,0.9647372,0.02348204,0.02455527,1.394689,-0.9644331,-0.003962616,0.1661916,0.2055083,0.05771914,1.311008,1.644287,0.06599346,0.5760687,-0.09208629,0.8095121
